IMG/center_2017_04_08_09_46_33_603.jpg,IMG/left_2017_04_08_09_46_33_603.jpg,IMG/right_2017_04_08_09_46_33_603.jpg,-0.1552321,0,0,15.4589
IMG/center_2017_04_08_09_46_33_669.jpg,IMG/left_2017_04_08_09_46_33_669.jpg,IMG/right_2017_04_08_09_46_33_669.jpg,-0.1407504,0,0,14.84778
IMG/center_2017_04_08_09_46_33_744.jpg,IMG/left_2017_04_08_09_46_33_744.jpg,IMG/right_2017_04_08_09_46_33_744.jpg,-0.1552321,0,0,14.72787
IMG/center_2017_04_08_09_46_33_814.jpg,IMG/left_2017_04_08_09_46_33_814.jpg,IMG/right_2017_04_08_09_46_33_814.jpg,-0.1697139,0,0,15.15495
IMG/center_2017_04_08_09_46_33_885.jpg,IMG/left_2017_04_08_09_46_33_885.jpg,IMG/right_2017_04_08_09_46_33_885.jpg,-0.1407504,0,0,15.03557
IMG/center_2017_04_08_09_46_33_953.jpg,IMG/left_2017_04_08_09_46_33_953.jpg,IMG/right_2017_04_08_09_46_33_953.jpg,-0.1407504,0,0,14.44639
IMG/center_2017_04_08_09_46_34_027.jpg,IMG/left_2017_04_08_09_46_34_027.jpg,IMG/right_2017_04_08_09_46_34_027.jpg,-0.1552321,0,0,14.33458
IMG/center_2017_04_08_09_46_34_098.jpg,IMG/left_2017_04_08_09_46_34_098.jpg,IMG/right_2017_04_08_09_46_34_098.jpg,-0.07799621,0,0,14.21911
IMG/center_2017_04_08_09_46_34_169.jpg,IMG/left_2017_04_08_09_46_34_169.jpg,IMG/right_2017_04_08_09_46_34_169.jpg,-0.04420549,0,0,14.63828
IMG/center_2017_04_08_09_46_34_240.jpg,IMG/left_2017_04_08_09_46_34_240.jpg,IMG/right_2017_04_08_09_46_34_240.jpg,-0.02489651,0,0,14.50727
IMG/center_2017_04_08_09_46_34_310.jpg,IMG/left_2017_04_08_09_46_34_310.jpg,IMG/right_2017_04_08_09_46_34_310.jpg,0,0,0,13.89828
IMG/center_2017_04_08_09_46_34_380.jpg,IMG/left_2017_04_08_09_46_34_380.jpg,IMG/right_2017_04_08_09_46_34_380.jpg,-0.01041479,0,0,13.77283
IMG/center_2017_04_08_09_46_34_450.jpg,IMG/left_2017_04_08_09_46_34_450.jpg,IMG/right_2017_04_08_09_46_34_450.jpg,0,0,0,14.19459
IMG/center_2017_04_08_09_46_34_520.jpg,IMG/left_2017_04_08_09_46_34_520.jpg,IMG/right_2017_04_08_09_46_34_520.jpg,-0.01765565,0,0,14.11904
IMG/center_2017_04_08_09_46_34_591.jpg,IMG/left_2017_04_08_09_46_34_591.jpg,IMG/right_2017_04_08_09_46_34_591.jpg,0,0,0,13.51168
IMG/center_2017_04_08_09_46_34_661.jpg,IMG/left_2017_04_08_09_46_34_661.jpg,IMG/right_2017_04_08_09_46_34_661.jpg,-0.01041479,0,0,13.42994
IMG/center_2017_04_08_09_46_34_730.jpg,IMG/left_2017_04_08_09_46_34_730.jpg,IMG/right_2017_04_08_09_46_34_730.jpg,-0.02489651,0,0,13.78237
IMG/center_2017_04_08_09_46_34_800.jpg,IMG/left_2017_04_08_09_46_34_800.jpg,IMG/right_2017_04_08_09_46_34_800.jpg,-0.02489651,0,0,13.66699
IMG/center_2017_04_08_09_46_34_870.jpg,IMG/left_2017_04_08_09_46_34_870.jpg,IMG/right_2017_04_08_09_46_34_870.jpg,-0.02489651,0,0,13.02053
IMG/center_2017_04_08_09_46_34_939.jpg,IMG/left_2017_04_08_09_46_34_939.jpg,IMG/right_2017_04_08_09_46_34_939.jpg,-0.02489651,0,0,12.91105
IMG/center_2017_04_08_09_46_35_009.jpg,IMG/left_2017_04_08_09_46_35_009.jpg,IMG/right_2017_04_08_09_46_35_009.jpg,-0.02489651,0,0,13.39056
IMG/center_2017_04_08_09_46_35_079.jpg,IMG/left_2017_04_08_09_46_35_079.jpg,IMG/right_2017_04_08_09_46_35_079.jpg,-0.02489651,0,0,13.28186
IMG/center_2017_04_08_09_46_35_148.jpg,IMG/left_2017_04_08_09_46_35_148.jpg,IMG/right_2017_04_08_09_46_35_148.jpg,-0.04903274,0,0,12.64104
IMG/center_2017_04_08_09_46_35_218.jpg,IMG/left_2017_04_08_09_46_35_218.jpg,IMG/right_2017_04_08_09_46_35_218.jpg,-0.04420549,0,0,12.53429
IMG/center_2017_04_08_09_46_35_287.jpg,IMG/left_2017_04_08_09_46_35_287.jpg,IMG/right_2017_04_08_09_46_35_287.jpg,-0.04420549,0,0,13.01258
IMG/center_2017_04_08_09_46_35_357.jpg,IMG/left_2017_04_08_09_46_35_357.jpg,IMG/right_2017_04_08_09_46_35_357.jpg,-0.09247793,0,0,12.90468
IMG/center_2017_04_08_09_46_35_426.jpg,IMG/left_2017_04_08_09_46_35_426.jpg,IMG/right_2017_04_08_09_46_35_426.jpg,-0.09247793,0,0,12.2692
IMG/center_2017_04_08_09_46_35_492.jpg,IMG/left_2017_04_08_09_46_35_492.jpg,IMG/right_2017_04_08_09_46_35_492.jpg,-0.09247793,0,0,12.74576
IMG/center_2017_04_08_09_46_35_569.jpg,IMG/left_2017_04_08_09_46_35_569.jpg,IMG/right_2017_04_08_09_46_35_569.jpg,-0.1407504,0,0,12.63873
IMG/center_2017_04_08_09_46_35_640.jpg,IMG/left_2017_04_08_09_46_35_640.jpg,IMG/right_2017_04_08_09_46_35_640.jpg,-0.1407504,0,0,12.53381
IMG/center_2017_04_08_09_46_35_710.jpg,IMG/left_2017_04_08_09_46_35_710.jpg,IMG/right_2017_04_08_09_46_35_710.jpg,-0.1407504,0,0,11.90528
IMG/center_2017_04_08_09_46_35_780.jpg,IMG/left_2017_04_08_09_46_35_780.jpg,IMG/right_2017_04_08_09_46_35_780.jpg,-0.1407504,0,0,11.80439
IMG/center_2017_04_08_09_46_35_851.jpg,IMG/left_2017_04_08_09_46_35_851.jpg,IMG/right_2017_04_08_09_46_35_851.jpg,-0.1407504,0,0,12.27694
IMG/center_2017_04_08_09_46_35_922.jpg,IMG/left_2017_04_08_09_46_35_922.jpg,IMG/right_2017_04_08_09_46_35_922.jpg,-0.1407504,0,0,12.17523
IMG/center_2017_04_08_09_46_35_993.jpg,IMG/left_2017_04_08_09_46_35_993.jpg,IMG/right_2017_04_08_09_46_35_993.jpg,-0.1407504,0,0,11.55325
IMG/center_2017_04_08_09_46_36_064.jpg,IMG/left_2017_04_08_09_46_36_064.jpg,IMG/right_2017_04_08_09_46_36_064.jpg,-0.07316897,0,0,11.45834
IMG/center_2017_04_08_09_46_36_129.jpg,IMG/left_2017_04_08_09_46_36_129.jpg,IMG/right_2017_04_08_09_46_36_129.jpg,-0.04420549,0,0,11.93289
IMG/center_2017_04_08_09_46_36_204.jpg,IMG/left_2017_04_08_09_46_36_204.jpg,IMG/right_2017_04_08_09_46_36_204.jpg,-0.04420549,0,0,11.84171
IMG/center_2017_04_08_09_46_36_275.jpg,IMG/left_2017_04_08_09_46_36_275.jpg,IMG/right_2017_04_08_09_46_36_275.jpg,-0.04420549,0,0,11.22482
IMG/center_2017_04_08_09_46_36_341.jpg,IMG/left_2017_04_08_09_46_36_341.jpg,IMG/right_2017_04_08_09_46_36_341.jpg,-0.04420549,0,0,11.56047
IMG/center_2017_04_08_09_46_36_411.jpg,IMG/left_2017_04_08_09_46_36_411.jpg,IMG/right_2017_04_08_09_46_36_411.jpg,-0.02489651,0,0,11.32804
IMG/center_2017_04_08_09_46_36_486.jpg,IMG/left_2017_04_08_09_46_36_486.jpg,IMG/right_2017_04_08_09_46_36_486.jpg,-0.02489651,0,0,11.26681
IMG/center_2017_04_08_09_46_36_556.jpg,IMG/left_2017_04_08_09_46_36_556.jpg,IMG/right_2017_04_08_09_46_36_556.jpg,-0.02489651,0,0,11.34089
IMG/center_2017_04_08_09_46_36_627.jpg,IMG/left_2017_04_08_09_46_36_627.jpg,IMG/right_2017_04_08_09_46_36_627.jpg,-0.02489651,0,0,11.34278
IMG/center_2017_04_08_09_46_36_693.jpg,IMG/left_2017_04_08_09_46_36_693.jpg,IMG/right_2017_04_08_09_46_36_693.jpg,-0.02489651,0,0,11.12294
IMG/center_2017_04_08_09_46_36_763.jpg,IMG/left_2017_04_08_09_46_36_763.jpg,IMG/right_2017_04_08_09_46_36_763.jpg,-0.02489651,0,0,11.03346
IMG/center_2017_04_08_09_46_36_834.jpg,IMG/left_2017_04_08_09_46_36_834.jpg,IMG/right_2017_04_08_09_46_36_834.jpg,-0.02489651,0,0,10.94479
IMG/center_2017_04_08_09_46_36_904.jpg,IMG/left_2017_04_08_09_46_36_904.jpg,IMG/right_2017_04_08_09_46_36_904.jpg,-0.02489651,0,0,10.8787
